Item_Num;moveID;loc_reject;handler_reject;obj_reject;loc_refname;crate_refname;loc_handler_refname;capture_datetime;moveCSID;move2obj_CSID;obj2move_CSID
3-12732;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;fa5b4095-8add-44f0-a86a-22873ae6d1b7;d5977bd5-eb19-40c8-b2d4-d36dd4e3b6b0
3-12680;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;e2b64996-f9e8-4b34-bb42-20c6da0f2a8a;60a15662-39ce-4661-8548-cfbd80007f76
3-13878;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;5d048340-0115-45ee-928e-0672dcda49aa;13610370-8370-4e1c-966a-c3334349c39a
3-10325;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;57046580-1314-4dc0-806d-74de0d93e292;ea7b7b2c-785c-4a6f-9206-e76dc1f66fba
3-10322;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;c27a9d6b-3576-489a-9c84-8be4194ae3c6;26b8ede5-9497-408a-92a8-bc918cd0d233
3-11306;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;a1e8bea0-6f29-48c8-abe0-7d8511685916;b504f178-9693-4f6d-b387-350f280ca960
3-11310;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;5e57c77d-8fe7-4b6a-9a15-6ea2929fd3c6;71c910ee-2020-42de-9690-4513070bb477
3-12319;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;17f39099-b815-46e9-b83b-7773bd0c9d76;fa3d7fc8-45bc-4963-b893-84e0dba9882c
3-12316;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;045067c4-1e8f-495a-9aad-aa68bbbfccbf;d0c7e9f2-28fe-4f38-91b1-a187c17c74ba
3-12315;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;5bd8a060-307a-4454-9341-a7ec56c73a58;a13aea17-849b-402e-81f9-5b720ed29953
3-12741;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;40c71466-e973-4020-be29-7326b3201a34;251b8415-8f3f-456a-965d-ec8a6a7242fd
3-4812;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;a2648248-5f44-4745-90b4-96d92bc671cc;8f6e4bb6-c7ba-4686-8762-b737881f3531
3-10303;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;ff114761-0a53-4c2f-9cd5-f55556746329;2e1338f4-0096-448a-8b3e-968e8eb644bb
3-10323;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;d646930f-5120-4479-96d0-5db74e9d650d;98e984ad-fe06-4914-ab61-93f61b760a2d
3-14138.1;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;8347ce71-36c8-4427-92f7-93d05b0ab8bd;46003e1e-5ff4-4c16-8475-9ed66ea75f06
3-10308;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;e919b522-5adc-4eb4-a636-9bd034ee1485;e3c03cb3-24ae-4809-9126-02fb0c725095
3-10314;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;5232fb9f-5ccf-4149-bbec-093067bb6898;40ec0049-953d-4cf4-9904-f8535da36ee4
3-10307;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;648f2dc0-64f7-4639-9435-8abc5585a9d7;8eee0d1a-5889-4161-b8ee-3246216e4b36
3-10245;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;1a6da83b-ea84-4431-9e10-ef917824f07b;244bd1b6-4192-4545-a9cc-5fc903e94dca
3-11871;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;c4931c55-1805-44d9-aae4-38083ee859b2;8bf78ed9-7fdd-4fbf-952b-a436d0f11964
3-11833;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;5260d0e9-ae83-4c19-9caf-615d797eb864;935f4aa6-1b35-4b1f-a472-3aae7003baf2
3-11813;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;3b11b3cc-dba8-4ea6-9826-7b3664a97482;a7a8ade1-2642-4153-a744-6b9238232d73
3-11815;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;b8e52cc2-cfe4-4696-864d-b81f51e87095;682e3e9b-1978-4532-b94b-f67a6931b548
3-11423;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;abcd9118-02c6-4180-abc8-04c3039a852c;d09d6b35-87c4-4937-b382-e60bc3bc4529
3-11444;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;a0169f3d-6bb7-4ed5-8dc2-59e9c9669e42;b8a97e76-12b2-48f0-8a64-50b3f83ecbbe
3-11311;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;3493407f-4774-4f36-8efd-b3ab76ff47b2;6c1ed30c-ac67-4275-a3dd-98d0b1232b47
3-11422;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;6f0c6c63-8545-44a7-8613-af9927de463f;da2ee4f0-e951-4872-a100-b21a1521f624
3-11478;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;c71e93c1-b4c0-4d3d-884d-6fa670a7268d;122d1de6-4763-4337-abc3-6919c4cdfa14
3-4745;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;8a48701d-7e09-446d-b519-c5aaadb54a05;c74f083d-330e-4ff9-95c9-da74a18768e6
3-4791a;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;bb13d71c-1655-4198-9f69-c61e675b2720;57141e3d-ce32-457a-a5b8-5c7c9187ae22
3-4817;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;9293a0e6-f860-4a25-8379-20cb845093c6;ae510115-6407-4ec0-9840-ee04398d05f4
3-4791.1;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;7b05e4eb-b79c-4c9f-9346-3e1064fb5a9a;7f18c59d-011d-4f1c-b850-87c05c9902a6
3-10329;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;cfb015f7-cfc9-40ed-a26d-8747d4a5638a;21f8fc92-952a-404b-9808-50f603b7d25e
3-11305;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;ed5d28f7-5f88-48d3-9b16-cc655fbbe70d;6e2413a5-a269-4c7e-8a3e-4ab78958e1d1
3-10380;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;280a47b0-5bbf-4d47-836f-33c9f0a125d7;c1ebd790-8d5a-4054-b570-2024017fe5e2
3-10319;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;b0bf568d-ad18-41ec-8f87-b9578f832ef5;a0a6e620-172d-4dd5-a2bf-3145927231e0
3-10331;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;bc957ebe-4f00-438a-ba54-df9acc54df41;0c5656c5-6872-4514-bc63-3ea008de37dd
3-10326;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;ff36463f-80c2-4f3e-bf41-919bc96d5fa8;377bab91-419c-422f-8a5e-d2878f262787
3-10324;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;54fe1081-5949-4e3b-826b-fdedcf0a37c6;389d2e04-1dfb-48df-ba54-6c97e5d906f4
3-10321;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;e4012ee4-94cf-48fa-bd4d-a103fc0e76f4;89a7a3be-96bd-49c7-9bd2-c2e84f8f138c
3-11303;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;ebbc376e-6b26-4c61-9108-f169ce5e9df4;5f45fc83-8251-4769-a76a-80f2d37e1b9f
3-10317;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;d2a426e0-4078-4ce5-8c5c-006e38b37cbc;bf7f0bee-7021-43c7-b0c5-d5b276b89772
3-10320;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;0ea02184-7e7d-44f7-b55e-1318fb78ce5b;474a038b-114d-42ef-848b-0d7d3181ec99
3-11751;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;e4b1f8f9-f1b0-4196-bec0-2cae7b9d051b;ee061d96-4388-459c-82d7-564c2e9e37af
3-11425;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;ee9e23cc-33a3-4165-bc24-73fd04cc68f7;4c25aadf-03e9-4233-9036-a6f85d348dab
3-11308;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;f6a2bbe8-73fe-4e01-a1de-ac77b9a61f01;9daf8801-eef4-47da-ac2e-593cb6fdd89f
3-11477;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;f046d211-1133-48f3-8c89-8afb10fe5359;214a263f-fb96-40a7-9ef0-e8e58b00cbb7
3-11428;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;0f2601a9-fc35-4cb8-9194-e4bb28b274e6;45e376df-7781-4029-8cc3-0d9f6086d209
3-11309;Barcode.20150916-1426-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;92e6e172-6407-4777-92be-0edfa63727e7;5fa85404-2add-432d-8006-f52d6e00f09b;8730a099-f635-40ca-8105-47273ab917c7
