Item_Num;moveID;loc_reject;handler_reject;obj_reject;loc_refname;crate_refname;loc_handler_refname;capture_datetime;moveCSID;move2obj_CSID;obj2move_CSID
3-14054;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;540d46ef-59f5-4a36-8370-28f28006b467;689d3e49-d2d2-4e2c-9646-98479e847dee
3-13785;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;f4f4a24a-2abc-4941-afa0-dcdb2214f4bb;eecfbc2b-6fc6-492e-92b5-46248c3fc04b
3-11304;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;639da46a-b3a7-4373-8968-3f1b71ea713b;b40c6358-3502-4ddf-bcb8-dc958e098d28
3-11582;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;9b6702ba-0522-4d39-a590-cbcf96bd70a8;f8a0e063-1f45-43f0-a012-7a03c4858b8b
3-11331;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;5d3a0d5a-c351-4dea-ae18-2e27f0dd5871;8921b3e1-9899-48b7-908a-da7c7264ad79
3-12314;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;cea2573a-03b3-46d8-ad0b-20b8d07bef76;7484b52e-6195-42a5-923a-a56385375e07
3-12731;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;f2cb4c4c-2df2-42a2-bbaf-8a1ae7dab81c;3d5c8306-927f-420d-84ee-4af5a8cec183
3-10315;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;2e0616f2-a240-40ba-bd9c-f5f162834b8b;0065d918-a12d-4e9f-891c-67efb6d652da
3-11426;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;28526a99-8701-4f80-a560-990b8d2413d0;d4c86994-bf41-48ac-850b-79e2ea8a0499
3-11307;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;08aefecb-9cfe-488a-bb91-c38262a46192;11dbd680-aac3-4b5f-897f-e658b9cefd57
3-11830;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;82c55d95-1a26-4500-bab4-3fa2e20d699d;d31cd2e7-1f3f-4d57-ad86-e538ff2c0d8e
3-12728;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;84a6aaa0-5ca5-4c82-925e-3654619a5c4d;3344e051-53ef-44d4-8145-3fac756b7b5d
3-10309;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;a55f62be-6e80-482d-9362-87d855216d04;70e178bd-7142-4d7f-814e-d8bb43c58499
3-13879;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;f3e63e86-2635-4aad-938a-211df213eeb6;839a7ccf-67c3-4f4d-a6c8-dafd3f6dc1e2
3-10397;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;c4abbf65-9ebb-490a-ba56-44ded222fefd;91a4f1d7-5e4f-4c73-a024-149bbf7897d0
3-11429;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;c186733b-f9c7-4e21-9014-ec7ccb4e36e0;7c4c1c8e-f214-4bf0-8029-a1035d836edb
3-11427;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;0ca0bc7d-f6c4-4990-ae5e-0393929a9623;e52fff36-8d61-4788-842d-e000c95d8e7e
3-11430;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;3e1f1779-a491-42e2-867f-541c2780847c;78ab263f-6cd6-417d-806d-1029b092d957
3-11831;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;490f6e78-77ec-4456-b975-0c80239a1ba7;32d4840d-712d-4e7d-a53f-bb714833a783
3-11872;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;0341170f-5561-4afe-b156-49accd30aa26;7bec5681-ceec-47ba-b733-ad4553c7ce67
3-12311;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;c878f8be-b7b8-4e8c-a388-38d0f007ec73;c87e4472-d205-47d1-a320-786f0b782908
3-12312;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;4eeb1d32-fdc8-46fd-90f6-8244bb794b27;4519d146-46a1-4a2a-8ed8-1f16385d55ea
3-12317;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;441a433f-a96c-4f01-b0a2-08f21b404e85;bcb2419e-d9b5-4960-a931-bec64ab69c44
3-12735;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;cfb3971a-8a4d-4787-97ba-0f0137774186;84cbb3f2-72ab-4e90-a6f9-0d70ab01ea8a
3-10302;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;5ee37dc0-6ae5-4dee-9714-5716c16fa0bc;343432bb-4b68-4b67-9e7c-4887d2ff5652
3-10378;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;b0dd5b9f-f084-4c69-bc5c-394ccd105ed1;827520ee-e879-4cbf-86b7-96a996ef6a63
3-11832;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;9f97260b-96fa-4420-9483-b40fc567b58f;6d7dc3e2-3761-4313-bd3c-a74bedf3ac4d
3-11424;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;2a10f2f9-f88e-4d20-8976-242648c9b918;9d6f0deb-d600-4386-9391-8c5b97f7947d
3-12318;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;0510f811-cfd7-432c-ad64-ed1d59fbefe8;ef50e06c-0a4f-4aa5-b800-1823f185ae4c
3-12739;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;5f3f166e-2515-44df-80e0-a0ead0f3d67d;8b2e6f74-1f4f-4604-a444-d0be513cb7f0
3-12733;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;b32e2396-615c-46d9-8d90-16176ceab0eb;d2917947-67b1-4ea6-ab87-684cb97ff0a6
3-12732;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;22d29b09-24fb-472e-bf2d-efe31e5c1efb;49bfc9d7-839d-4402-a93f-112cf7a7ee7b
3-12680;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;4732af63-fc73-434c-a067-f57a018e28a2;a36b56ff-0fac-4376-b667-652bf346fb56
3-13878;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;54b23137-aab9-4c81-8fa7-54bc6e9399d7;c63e4726-be9b-46aa-b933-b4fa6b2c3688
3-10325;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;dc977ba8-1724-40d9-98a6-014363dd09d1;c6c05ae2-3367-44b8-b23d-54fb9199e4bd
3-10322;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;87101bdf-308e-4a0e-82ee-126116a40f9f;7cb18e37-c1ba-4faf-8baa-15133730954a
3-11306;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;7b467a4a-c21e-4c7c-92be-d85f65a56783;905e51ed-7e39-4bf8-aeba-46cd6be2dfca
3-11310;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;cfa7863e-5595-4356-9642-57730f327230;a501106b-e5f5-428d-bfac-f466d55427f3
3-12319;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;d1b039c3-c840-437c-b035-e9cb6a97f777;e38bca8c-771b-4fa5-b10c-b471ec56547c
3-12316;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;526e81d5-eca2-44dc-a2dc-8a67b926048d;ccf32df9-40fb-42a0-9552-96bda8256d5a
3-12315;Barcode.20150916-1146-R.0001;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13753)'Kroeber, 20AMez, EE 09, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CentralAmericanArchaeologyStorageBox00081395415362571)'Central American Archaeology Storage Box 0008';;2015-09-02T10:59:00Z;b020f18f-5bf2-4379-acc7-ef1530802606;c46771a0-062f-43ef-8ab7-c597856bb661;ed69fcac-9baf-49bb-b068-cd73292b9899
