Item_Num;moveID;loc_reject;handler_reject;obj_reject;loc_refname;crate_refname;loc_handler_refname;capture_datetime;moveCSID;move2obj_CSID;obj2move_CSID
2-29224;Barcode.20150916-0849-R.0066;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF03011423770780213)'Kroeber, 20AMez, FF 03, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3887)'Cat. 2 Ceramics Box 130';;2015-09-02T15:24:00Z;f71896d5-4f82-4fe4-aeb3-c8543b9b0bb6;97bf3b8a-d2e1-42e6-9475-14e5ee34b3b4;2fe1b87c-ec20-494b-9ec9-df54a49de147
2-8424;Barcode.20150916-0849-R.0066;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF03011423770780213)'Kroeber, 20AMez, FF 03, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3887)'Cat. 2 Ceramics Box 130';;2015-09-02T15:24:00Z;f71896d5-4f82-4fe4-aeb3-c8543b9b0bb6;fed237c6-137d-4543-8712-cef89536d30f;75dc8d27-9136-4f52-9542-39e7c9440e4a
2-8407;Barcode.20150916-0849-R.0066;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF03011423770780213)'Kroeber, 20AMez, FF 03, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3887)'Cat. 2 Ceramics Box 130';;2015-09-02T15:24:00Z;f71896d5-4f82-4fe4-aeb3-c8543b9b0bb6;faf89935-f010-4c68-b315-502406aabb2f;46f703b7-283f-404c-a053-53047517c1b8
2-8414;Barcode.20150916-0849-R.0066;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF03011423770780213)'Kroeber, 20AMez, FF 03, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3887)'Cat. 2 Ceramics Box 130';;2015-09-02T15:24:00Z;f71896d5-4f82-4fe4-aeb3-c8543b9b0bb6;ddeed90b-8b76-4cca-8ae3-a96647e289bb;37776c2e-dce1-4f43-a11d-6385262d225d
2-8406;Barcode.20150916-0849-R.0066;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF03011423770780213)'Kroeber, 20AMez, FF 03, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3887)'Cat. 2 Ceramics Box 130';;2015-09-02T15:24:00Z;f71896d5-4f82-4fe4-aeb3-c8543b9b0bb6;5a04cf3b-128c-4ef5-9070-3c6c3add8b7e;1c827da1-47ff-4158-adce-6957d67ee996
2-8415;Barcode.20150916-0849-R.0066;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF03011423770780213)'Kroeber, 20AMez, FF 03, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3887)'Cat. 2 Ceramics Box 130';;2015-09-02T15:24:00Z;f71896d5-4f82-4fe4-aeb3-c8543b9b0bb6;c5f02b38-24e1-432b-9f0c-5895fb574e86;bbe241d8-9c2b-4ad8-9b36-311a30051f10
2-8399;Barcode.20150916-0849-R.0066;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF03011423770780213)'Kroeber, 20AMez, FF 03, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3887)'Cat. 2 Ceramics Box 130';;2015-09-02T15:24:00Z;f71896d5-4f82-4fe4-aeb3-c8543b9b0bb6;b4c48bf8-7e59-4317-9257-0adae66699ab;dfdf6953-3ff9-483f-97d1-946867fc06c7
2-8405;Barcode.20150916-0849-R.0015;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3886)'Cat. 2 Ceramics Box 131';;2015-09-02T11:27:00Z;7462a978-db1b-4e77-a412-8914a0fe358b;f00a5eae-e4d2-4101-8531-e546c729c39d;1bfd0df5-0194-4dd4-8836-bf31e480dded
2-18684;Barcode.20150916-0849-R.0015;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3886)'Cat. 2 Ceramics Box 131';;2015-09-02T11:27:00Z;7462a978-db1b-4e77-a412-8914a0fe358b;35dbfa36-5eac-4b4e-bd87-525bd14b95dd;e53f9b41-eac1-41dd-ae19-6d45c564b18b
2-18685;Barcode.20150916-0849-R.0015;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3886)'Cat. 2 Ceramics Box 131';;2015-09-02T11:27:00Z;7462a978-db1b-4e77-a412-8914a0fe358b;8bb3762d-56c6-485e-976e-a274f0c5fde5;87542355-ce40-46f8-9086-06de3c99d3bd
2-18686;Barcode.20150916-0849-R.0015;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3886)'Cat. 2 Ceramics Box 131';;2015-09-02T11:27:00Z;7462a978-db1b-4e77-a412-8914a0fe358b;a2257c5e-50bf-4a6e-b4e1-44d1e356be0c;6ee49042-05c4-4613-96cd-ba359b3fec3d
2-36608;Barcode.20150916-0849-R.0015;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3886)'Cat. 2 Ceramics Box 131';;2015-09-02T11:27:00Z;7462a978-db1b-4e77-a412-8914a0fe358b;e619468c-1643-4c6c-b775-25ae09f06a38;dcc05450-e374-4a4f-abcb-d71d8262bac5
2-8408;Barcode.20150916-0849-R.0015;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3886)'Cat. 2 Ceramics Box 131';;2015-09-02T11:27:00Z;7462a978-db1b-4e77-a412-8914a0fe358b;d5e18e00-8b0d-4ab0-9c7b-91ed993a7185;23eaf774-d6b1-4912-80d4-2040a8ffecb2
2-8411;Barcode.20150916-0849-R.0015;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3886)'Cat. 2 Ceramics Box 131';;2015-09-02T11:27:00Z;7462a978-db1b-4e77-a412-8914a0fe358b;f28bc4f4-7dca-4d67-aa4c-d86e592f6d7d;a12560a3-12a0-4f55-84be-68b6fe7ebf65
2-8422;Barcode.20150916-0849-R.0015;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3886)'Cat. 2 Ceramics Box 131';;2015-09-02T11:27:00Z;7462a978-db1b-4e77-a412-8914a0fe358b;c3cb0879-e9d4-4966-952f-a32ec2444140;22cfc894-fcd3-4c8e-a4fc-511f03e8639c
2-8417;Barcode.20150916-0849-R.0015;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3886)'Cat. 2 Ceramics Box 131';;2015-09-02T11:27:00Z;7462a978-db1b-4e77-a412-8914a0fe358b;d1ce468c-2dbc-42a2-980b-1c67fc2b7e77;6b6902ff-8bba-4b5c-9d72-a0a20f6a474f
2-8401;Barcode.20150916-0849-R.0015;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3886)'Cat. 2 Ceramics Box 131';;2015-09-02T11:27:00Z;7462a978-db1b-4e77-a412-8914a0fe358b;51547921-d90e-4710-bf3b-4b48c93a7434;be49f3ad-f403-4281-beb5-39baaf0ef868
2-48011;Barcode.20150916-0849-R.0016;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3888)'Cat. 2 Ceramics Box 132';;2015-09-02T11:27:00Z;ffa0107a-3d2e-46b2-9f88-c0f061e6ea70;b0b6f3d1-8099-4611-aef7-f06aba23f760;48cbc9e5-a8b7-4972-9ebe-e9d5ab1b83db
2-68177;Barcode.20150916-0849-R.0016;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3888)'Cat. 2 Ceramics Box 132';;2015-09-02T11:27:00Z;ffa0107a-3d2e-46b2-9f88-c0f061e6ea70;255eeaa9-b7a6-4908-b86d-0a26e76e2041;dce0bfe9-3636-40b5-a8ac-1f0d26ebf31f
2-68179;Barcode.20150916-0849-R.0016;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3888)'Cat. 2 Ceramics Box 132';;2015-09-02T11:27:00Z;ffa0107a-3d2e-46b2-9f88-c0f061e6ea70;b983cf79-4086-41ff-9685-9b61f30c61fd;ca7ca7ea-aa2b-4049-86b8-15ad32def664
2-17795;Barcode.20150916-0849-R.0016;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3888)'Cat. 2 Ceramics Box 132';;2015-09-02T11:27:00Z;ffa0107a-3d2e-46b2-9f88-c0f061e6ea70;bf84dd6b-f2bb-4474-9b94-a37ed8c7dc5d;be4cbc43-fa78-44ae-be90-c3e352982b2f
2-17796;Barcode.20150916-0849-R.0016;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3888)'Cat. 2 Ceramics Box 132';;2015-09-02T11:27:00Z;ffa0107a-3d2e-46b2-9f88-c0f061e6ea70;68ecb3c4-967c-4725-81e8-f37e0ebd076b;e2befcdd-c694-4520-a4b3-055ff408f019
2-17797;Barcode.20150916-0849-R.0016;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3888)'Cat. 2 Ceramics Box 132';;2015-09-02T11:27:00Z;ffa0107a-3d2e-46b2-9f88-c0f061e6ea70;cbff05df-9b47-4ef2-adab-1bf84010acb9;9e32c770-e596-4378-a918-b558f2a1d793
2-68180;Barcode.20150916-0849-R.0016;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3888)'Cat. 2 Ceramics Box 132';;2015-09-02T11:27:00Z;ffa0107a-3d2e-46b2-9f88-c0f061e6ea70;7827de19-cda9-4710-b55d-2f7ceaa5e0fd;2bc874fa-0adc-4737-857d-48a635a67808
2-21384;Barcode.20150916-0849-R.0016;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3888)'Cat. 2 Ceramics Box 132';;2015-09-02T11:27:00Z;ffa0107a-3d2e-46b2-9f88-c0f061e6ea70;237a7ea7-20af-44d9-8c2c-857f5f750640;2de6270b-14ba-4fa4-98ff-607e74db2eee
2-8413;Barcode.20150916-0849-R.0016;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3888)'Cat. 2 Ceramics Box 132';;2015-09-02T11:27:00Z;ffa0107a-3d2e-46b2-9f88-c0f061e6ea70;8b6adc8b-ebb9-46ff-acd0-89b79912c61f;b018cdf5-e580-4474-b5cd-37f0c13c2b7a
2-36378;Barcode.20150916-0849-R.0016;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3888)'Cat. 2 Ceramics Box 132';;2015-09-02T11:27:00Z;ffa0107a-3d2e-46b2-9f88-c0f061e6ea70;ff96bf58-996c-44d4-a3cc-0e09de73b2c0;549347dd-4670-42e3-a528-f51f44a43bd0
2-30135;Barcode.20150916-0849-R.0017;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3890)'Cat. 2 Ceramics Box 133';;2015-09-02T11:27:00Z;0c7bec88-53e3-4d78-8140-845d81c376c8;77de442c-e682-4acd-aa42-a4adfece0171;f6fe772d-21e7-4d8b-ab3d-ce89428ff6a7
2-8377;Barcode.20150916-0849-R.0017;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3890)'Cat. 2 Ceramics Box 133';;2015-09-02T11:27:00Z;0c7bec88-53e3-4d78-8140-845d81c376c8;c3abde2c-5dcc-42a1-bfb2-378d7fc68793;e77a5c7a-7232-431a-a034-cd058e3c13ba
2-8393;Barcode.20150916-0849-R.0017;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3890)'Cat. 2 Ceramics Box 133';;2015-09-02T11:27:00Z;0c7bec88-53e3-4d78-8140-845d81c376c8;565c5bbf-2d93-4b0e-8cee-2461abec7adc;751d8ed3-db3f-4034-9d64-ee2e21c5b48b
2-8394;Barcode.20150916-0849-R.0017;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3890)'Cat. 2 Ceramics Box 133';;2015-09-02T11:27:00Z;0c7bec88-53e3-4d78-8140-845d81c376c8;7e24db87-8560-495f-85f5-77ff0e31230a;b72e3f7f-1927-45e1-8c0f-d2ffa22915bf
2-8400;Barcode.20150916-0849-R.0017;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3890)'Cat. 2 Ceramics Box 133';;2015-09-02T11:27:00Z;0c7bec88-53e3-4d78-8140-845d81c376c8;86368e15-a3aa-49ee-bada-a8d5cbb04603;4c53e2d6-dc68-4232-bdd3-1cffdccd6590
2-8420;Barcode.20150916-0849-R.0017;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3890)'Cat. 2 Ceramics Box 133';;2015-09-02T11:27:00Z;0c7bec88-53e3-4d78-8140-845d81c376c8;1e78078f-491a-4e40-b2c2-ad98534c0e1d;37397f3b-2cad-4da8-bcf6-606eda2f9040
2-8421;Barcode.20150916-0849-R.0017;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11597)'Kroeber, 20AMez, EE 10, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3890)'Cat. 2 Ceramics Box 133';;2015-09-02T11:27:00Z;0c7bec88-53e3-4d78-8140-845d81c376c8;4691d4c5-5bcf-4fe0-8d84-1cfe5ed2c0cb;2d786459-ba0b-46cd-b9b7-e4a484c942fa
2-8376;Barcode.20150916-0849-R.0067;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF03011423770780213)'Kroeber, 20AMez, FF 03, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3889)'Cat. 2 Ceramics Box 134';;2015-09-02T15:24:00Z;90aa44dc-53c3-47c3-aa1c-242fbb16e16a;80df2d66-0934-48e7-91cc-e7c79e634966;9e7f308e-64b6-4a4a-b33e-6cf58e207d42
2-8418;Barcode.20150916-0849-R.0067;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF03011423770780213)'Kroeber, 20AMez, FF 03, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3889)'Cat. 2 Ceramics Box 134';;2015-09-02T15:24:00Z;90aa44dc-53c3-47c3-aa1c-242fbb16e16a;3ae0a400-3468-4274-a292-54d79a3b213b;21cd495e-f580-4848-b1cf-3d5f6a81a991
2-8419;Barcode.20150916-0849-R.0067;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF03011423770780213)'Kroeber, 20AMez, FF 03, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3889)'Cat. 2 Ceramics Box 134';;2015-09-02T15:24:00Z;90aa44dc-53c3-47c3-aa1c-242fbb16e16a;8d70ea60-5f20-4a22-b03b-b968c19badf0;287e8f01-5739-47ad-adc8-fa7ccd28e158
2-8387;Barcode.20150916-0849-R.0067;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF03011423770780213)'Kroeber, 20AMez, FF 03, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3889)'Cat. 2 Ceramics Box 134';;2015-09-02T15:24:00Z;90aa44dc-53c3-47c3-aa1c-242fbb16e16a;495aabe3-5837-4e58-85e2-1164dac8491f;3b3fbfae-e563-429f-82e4-5cb79e99482f
2-8395;Barcode.20150916-0849-R.0067;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF03011423770780213)'Kroeber, 20AMez, FF 03, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3889)'Cat. 2 Ceramics Box 134';;2015-09-02T15:24:00Z;90aa44dc-53c3-47c3-aa1c-242fbb16e16a;40ab290c-39a2-466a-9b1e-b16f6f803cf2;086efc37-1d38-49ae-b70e-d1f59cec3147
2-10834;Barcode.20150916-0849-R.0018;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11598)'Kroeber, 20AMez, EE 10, 02';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3891)'Cat. 2 Ceramics Box 135';;2015-09-02T11:27:00Z;4c8d2bb3-59d8-42bd-b0ea-e50b2427f75e;50c0f53f-a714-4022-ae54-981168242565;cb4748ff-34d0-4412-8cd3-be2af91a9497
2-8374;Barcode.20150916-0849-R.0018;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11598)'Kroeber, 20AMez, EE 10, 02';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3891)'Cat. 2 Ceramics Box 135';;2015-09-02T11:27:00Z;4c8d2bb3-59d8-42bd-b0ea-e50b2427f75e;14bed9cc-a9af-48c8-8a8c-6a305e922a22;760f993b-9d8d-4365-992e-3447d90f56f3
2-8391;Barcode.20150916-0849-R.0018;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11598)'Kroeber, 20AMez, EE 10, 02';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3891)'Cat. 2 Ceramics Box 135';;2015-09-02T11:27:00Z;4c8d2bb3-59d8-42bd-b0ea-e50b2427f75e;43ff0aa5-d371-4f35-a643-27df5b9f6868;6b04bb89-1ffc-41d1-b283-68cffc8218b6
2-8397;Barcode.20150916-0849-R.0018;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11598)'Kroeber, 20AMez, EE 10, 02';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3891)'Cat. 2 Ceramics Box 135';;2015-09-02T11:27:00Z;4c8d2bb3-59d8-42bd-b0ea-e50b2427f75e;72b383b0-406a-460b-989d-545856c0879d;4e1bea84-51e1-49fc-94b7-c1fdd5f4b187
