Item_Num;moveID;loc_reject;handler_reject;obj_reject;loc_refname;crate_refname;loc_handler_refname;capture_datetime;moveCSID;move2obj_CSID;obj2move_CSID
1-163257;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;a50983ec-6594-4290-bb08-6d452416b28e;f4b8c78d-4fe7-4600-ad50-ff03c2a502fc
1-163157;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;dd9f3973-e5c2-4e3f-a249-adeb0f87c12b;3057ee91-20fd-471f-bad3-6fe74c0bbcc4
1-163216;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;64e114a3-7691-41ad-8525-cc4a65f90624;68d0d378-9082-4247-a687-0e058937282e
1-201600;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;383b11c0-7001-4a78-a473-d75ab5bc9a20;5baeeeb8-a45f-41aa-801e-8d834d2127b5
1-201598;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;e76da006-8592-4613-89cd-445559baf135;c76db85f-a70b-4c0c-9494-a7d166796eb6
1-201599;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;9cfd6ce8-5737-43b2-9753-8170354ca05d;0e02ad5d-0e65-49c2-bd53-5a66096b306a
1-22008.1;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;26038384-310c-4280-9382-adfd9a72660f;22efb7b4-5b3a-4c15-869d-5f6feb8d1ee9
1-22008.2;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;2a221996-bdcd-431f-a703-b6018879d29c;3b5ef0db-fcbc-40a4-97d1-224e6d49aedb
1-163670.6;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;cf92cee8-8ada-418e-978b-35a0819a7046;814da4ee-79cd-4442-9f0c-9d59020e40ae
1-163670.2;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;a4a14df2-e3e1-4d94-bc5b-b9517db4be19;a07797c8-e73a-44a5-821b-f4c43f68369d
1-21995;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;4c94c740-4b75-4857-b6b8-acf8fa9dca89;30877ffb-e8de-466f-aa11-4f0070e89207
1-21990;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;5cf2296a-95a6-4701-98d5-5ae9f85a0705;5e5315c6-6d38-4520-850b-2ffa16bbe9c6
1-21998;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;a694098a-9072-4c3e-8574-fa75cb6caef6;2165a44c-38f4-40b9-8879-6b1aac538f54
1-22005;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;a9de723b-582b-4b3f-8907-7b5baeae53e4;d1987bab-a838-4d48-bd77-c81ecf60efb0
1-21997;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;42d483ef-cf59-478e-b65b-f4e253d80cc6;f22d5309-b09c-4311-9bb5-a015ce696819
1-21996;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;ebb360ae-89a5-4792-9131-978c9aed2091;2ff602d2-e8c0-455e-b6ad-c6f0a8af7b28
1-22012;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;1c815c5b-0911-410a-b098-5d8809d939dd;f1361e5c-2c0f-4f1f-9c5d-87844468566b
1-22014;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;118cc4e9-9d50-4421-974c-1862014a3526;277f5ca5-e9b0-46cc-b028-9b36c964a5a8
1-21993;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;a4718e6d-cf37-41cc-b00b-7cec78208234;e207eed8-1c44-4c2b-98b1-0515464ea66b
1-22011;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;b1ed41ef-604c-491b-a8c7-a93227eac619;ad003a9a-eecc-440f-9acb-9d4c43726d6a
1-22010;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;388f9c62-8225-4b5a-8b31-2e71d78bc944;88fb9dce-f594-4407-a82d-88c5e6e2d0d0
1-22007;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;30684517-3c01-47de-8c0b-738bb6a1f1c0;d1102c92-6407-4150-8b32-95fc620b47fa
1-22000;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;a2a571fc-4035-4c47-8ff1-81d96322f8d4;68cd5e3b-decd-4c61-9444-6ffa48cc53dd
1-81346;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;dd7ce622-4442-483f-8b71-45f0885cc601;68a0c504-0d47-48b5-b176-e433bb56375e
1-163721;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;ff5670af-129c-45d4-8623-909dfc607a95;b6f1a535-ce96-4450-9f1c-83d65f6e71e3
1-163228;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;baba07a3-f77b-4f02-a9c5-aca3e5cb9751;c07d6b2f-7e2a-4957-b9f9-8c53b34d73ec
1-163235;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;df8a7c67-7d85-4f11-9e0c-3bdd35128f86;760e79d4-32e6-450e-8e0f-10e082528c66
1-163236;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;1b0782b3-6dcd-490b-b0c3-b08f5518b235;664b61ab-328f-42ac-a9d5-60f8207bf4f8
1-163241;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;67aeefb3-3ccd-4d44-a1dd-3a2cb7d5f343;54757b2e-8429-48bb-85fc-ad874c50d171
1-163304;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;5e07244c-ceb6-4653-972c-54065a99004b;27a49965-a167-4cf6-931e-e728072d8570
1-163210;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;b58828b6-12c0-4580-a574-670f333ecb12;19ec5b02-4ade-4d38-8523-27143ec0a89a
1-163051;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;59f4f8d6-bce2-4132-9ca4-7b96458c7ff4;6306b69b-9009-44c8-9868-785a7ad82617
1-163060;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;5d5fec0f-244f-4b06-89e6-ce98b821b28f;b7fedf43-38ef-496d-84b4-eaca48fdf053
1-163061;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;e20cc330-d0cb-431b-b1c6-4fd0fc594202;d94150c6-9c7a-433f-80f1-11fdce8c9557
1-163203;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;30bbb663-7885-46b0-b5e5-fa7100be824c;3fa992cf-64c7-4d75-bc3a-febef1a580a9
1-163199;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;0f1b0134-2c7b-4527-980d-d6728b2722f6;7a189fdb-0460-4ba1-a3c5-3f2dfa659cd7
1-163198;Barcode.20150908-1431-R.0043;false;false;false;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13783)'Kroeber, 20AMez, HH 12, 01';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(CaliforniaArchaeologyStorageBox00811390421244478)'California Archaeology Storage Box 0081';;2015-09-03T14:24:00Z;ff87e728-0ed0-4b97-b12c-fffa41a1b715;fc29270c-878b-434b-8c43-81c45143a89f;bc4bae1e-fedd-4933-950b-be17cd3cdfbf
