A1811681
Regatta, A150, S09, 04
09/11/2015 08:58
"M","A1811681","9-12201b","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-11957b","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-11957a","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-12797a","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-12797b","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-11297","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-11298","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-11299","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-11300","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-11301","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-11345","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-11346","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-11347","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-11348","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-11349","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-11350","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-11351","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-11352","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-11836b","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-11836a","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-16506a","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-16506b","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-17871","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-73","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-74","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-5294","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-5295","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-5296","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-5297","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-5437","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-5441","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-5442","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-5443","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-5444","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-5433","Regatta, A150, S09, 05","09/11/2015 09:00"
"M","A1811681","9-5449","Regatta, A150, S09, 05","09/11/2015 09:00"
Regatta, A150, S09, 06
09/11/2015 09:08
"M","A1811681","9-11952b","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-11952a","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-12903","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-11771","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-11632","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-11941","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-11631","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-9802","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-9803","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-11530","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-11531","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-11936b","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-11936a","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-22732a-c","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-22736a,b","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-22734a,b","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-11814b","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-11814a","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-5156","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-10842a,b","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-254","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-11832","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-4907","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-11556","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-11557","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-254","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-11755","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-11756","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-11757","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-17935","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-11642b","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-11642a","Regatta, A150, S09, 06","09/11/2015 09:08"
"M","A1811681","9-11643a,b","Regatta, A150, S09, 06","09/11/2015 09:08"
Regatta, A150, S09, 07
09/11/2015 09:12
"M","A1811681","9-5884","Regatta, A150, S09, 07","09/11/2015 09:12"
"M","A1811681","9-9808","Regatta, A150, S09, 07","09/11/2015 09:12"
"M","A1811681","9-11848","Regatta, A150, S09, 07","09/11/2015 09:12"
"M","A1811681","9-11558","Regatta, A150, S09, 07","09/11/2015 09:12"
"M","A1811681","9-11331","Regatta, A150, S09, 07","09/11/2015 09:12"
"M","A1811681","9-11332","Regatta, A150, S09, 07","09/11/2015 09:12"
"M","A1811681","9-9570c","Regatta, A150, S09, 07","09/11/2015 09:12"
"M","A1811681","9-9570b","Regatta, A150, S09, 07","09/11/2015 09:12"
"M","A1811681","9-9570a","Regatta, A150, S09, 07","09/11/2015 09:12"
"M","A1811681","9-6625c","Regatta, A150, S09, 07","09/11/2015 09:12"
"M","A1811681","9-6625b","Regatta, A150, S09, 07","09/11/2015 09:12"
"M","A1811681","9-6625a","Regatta, A150, S09, 07","09/11/2015 09:12"
"M","A1811681","9-11849a","Regatta, A150, S09, 07","09/11/2015 09:12"
"M","A1811681","9-11849b","Regatta, A150, S09, 07","09/11/2015 09:12"
"M","A1811681","9-11931","Regatta, A150, S09, 07","09/11/2015 09:12"
"M","A1811681","9-13048","Regatta, A150, S09, 07","09/11/2015 09:12"
"M","A1811681","9-5941","Regatta, A150, S09, 07","09/11/2015 09:12"
"M","A1811681","9-13049","Regatta, A150, S09, 07","09/11/2015 09:12"
"M","A1811681","9-5940","Regatta, A150, S09, 07","09/11/2015 09:12"
"M","A1811681","9-5942a","Regatta, A150, S09, 07","09/11/2015 09:12"
"M","A1811681","9-5942b","Regatta, A150, S09, 07","09/11/2015 09:12"
Regatta, A150, S09, 08
09/11/2015 09:15
"M","A1811681","9-13277b","Regatta, A150, S09, 08","09/11/2015 09:15"
"M","A1811681","9-13277a","Regatta, A150, S09, 08","09/11/2015 09:15"
"M","A1811681","9-16386","Regatta, A150, S09, 08","09/11/2015 09:15"
